trial,struct,time,l,un,order,baserate,mag,session,subject,block
17,0,2,-60,0,2,3,0,H,5,1
18,2,1,23,24,2,1,80,H,5,1
18,2,2,-84,0,1,1,80,H,5,1
19,2,1,12,17,1,3,100,H,5,1
19,2,2,-60,2,2,3,100,H,5,1
20,1,1,8,6,2,3,20,H,5,1
20,1,2,49,0,2,3,20,H,5,1
21,0,1,-91,-92,1,1,0,H,5,1
21,0,2,-94,-87,2,1,0,H,5,1
22,2,1,30,25,2,1,40,H,5,1
22,2,2,-89,19,1,1,40,H,5,1
23,2,1,8,7,1,3,20,H,5,2
23,2,2,-55,25,1,3,20,H,5,2
24,0,1,-50,-46,1,3,0,H,5,2
24,0,2,-68,-50,1,3,0,H,5,2
25,2,1,21,20,2,1,20,H,5,2
25,2,2,-91,27,2,1,20,H,5,2
26,2,1,16,17,2,3,60,H,5,2
26,2,2,-57,17,1,3,60,H,5,2
27,1,1,8,9,1,3,20,H,5,2
27,1,2,41,0,2,3,20,H,5,2
28,2,1,46,42,2,1,100,H,5,2
28,2,2,-90,55,2,1,100,H,5,2
29,2,1,30,35,1,3,100,H,5,2
29,2,2,-66,51,2,3,100,H,5,2
30,1,1,31,25,2,3,60,H,5,2
30,1,2,53,-58,2,3,60,H,5,2
31,1,1,21,26,1,1,40,H,5,2
31,1,2,74,0,1,1,40,H,5,2
32,1,1,30,25,1,1,80,H,5,2
32,1,2,95,0,2,1,80,H,5,2
33,1,1,14,18,2,3,40,H,5,2
33,1,2,51,0,1,3,40,H,5,2
34,1,1,29,27,1,1,60,H,5,2
34,1,2,90,0,2,1,60,H,5,2
35,1,1,9,14,1,3,80,H,5,2
35,1,2,70,5,2,3,80,H,5,2
36,2,1,17,11,2,1,40,H,5,2
36,2,2,-92,82,1,1,40,H,5,2
37,2,1,17,18,1,3,40,H,5,2
37,2,2,-58,57,2,3,40,H,5,2
38,1,1,12,12,1,1,20,H,5,2
38,1,2,56,1,1,1,20,H,5,2
39,2,1,43,42,2,1,60,H,5,2
39,2,2,-76,78,2,1,60,H,5,2
40,1,1,13,16,1,3,100,H,5,2
40,1,2,77,0,1,3,100,H,5,2
41,0,1,-63,-66,1,1,0,H,5,2
41,0,2,-95,-72,1,1,0,H,5,2
42,2,1,25,23,2,3,80,H,5,2
42,2,2,-58,-56,2,3,80,H,5,2
43,2,1,34,31,1,1,80,H,5,2
43,2,2,-87,49,2,1,80,H,5,2
44,1,1,30,37,1,1,100,H,5,2
44,1,2,90,1,2,1,100,H,5,2
45,1,1,17,16,1,1,80,H,5,3
45,1,2,92,0,1,1,80,H,5,3
46,2,1,18,20,2,3,100,H,5,3
46,2,2,-54,-47,1,3,100,H,5,3
47,1,1,30,27,1,1,100,H,5,3
47,1,2,91,0,2,1,100,H,5,3
48,2,1,24,25,1,1,80,H,5,3
48,2,2,-91,57,2,1,80,H,5,3
49,2,1,6,6,2,3,20,H,5,3
49,2,2,-62,29,1,3,20,H,5,3
50,2,1,30,31,1,1,60,H,5,3
50,2,2,-92,61,1,1,60,H,5,3
51,2,1,11,14,1,3,40,H,5,3
51,2,2,-57,50,1,3,40,H,5,3
52,2,1,12,12,2,1,20,H,5,3
52,2,2,-91,34,1,1,20,H,5,3
53,0,1,-56,-54,2,3,0,H,5,3
53,0,2,-73,-53,1,3,0,H,5,3
54,1,1,13,9,1,3,20,H,5,3
54,1,2,53,-20,1,3,20,H,5,3
55,2,1,41,44,2,1,100,H,5,3
55,2,2,-98,95,1,1,100,H,5,3
56,1,1,22,19,2,3,100,H,5,3
56,1,2,57,-35,1,3,100,H,5,3
57,2,1,14,14,2,1,40,H,5,3
57,2,2,-86,28,2,1,40,H,5,3
58,2,1,24,27,1,3,80,H,5,3
58,2,2,-57,41,2,3,80,H,5,3
59,1,1,15,14,2,3,40,H,5,3
59,1,2,33,1,1,3,40,H,5,3
60,2,1,32,24,1,3,60,H,5,3
60,2,2,-56,0,2,3,60,H,5,3
61,1,1,26,25,2,3,80,H,5,3
61,1,2,58,-17,1,3,80,H,5,3
62,1,1,18,20,2,1,40,H,5,3
62,1,2,87,0,2,1,40,H,5,3
63,1,1,20,20,1,3,60,H,5,3
63,1,2,61,0,1,3,60,H,5,3
64,0,1,-91,-90,2,1,0,H,5,3
64,0,2,-100,-89,2,1,0,H,5,3
65,1,1,10,11,1,1,20,H,5,3
65,1,2,51,0,1,1,20,H,5,3
66,1,1,13,12,1,1,60,H,5,3
66,1,2,89,-10,2,1,60,H,5,3
67,1,1,21,20,1,3,20,H,5,4
67,1,2,60,0,2,3,20,H,5,4
68,1,1,29,22,1,1,40,H,5,4
68,1,2,92,0,1,1,40,H,5,4
69,2,1,11,9,1,1,20,H,5,4
69,2,2,-93,55,1,1,20,H,5,4
70,2,1,33,25,2,1,100,H,5,4
70,2,2,-99,99,1,1,100,H,5,4
71,0,1,-61,-56,2,3,0,H,5,4
71,0,2,-76,-52,2,3,0,H,5,4
72,1,1,10,13,1,1,20,H,5,4
72,1,2,53,0,1,1,20,H,5,4
73,1,1,46,45,1,3,100,H,5,4
73,1,2,82,1,2,3,100,H,5,4
74,1,1,19,18,1,1,80,H,5,4
74,1,2,89,0,1,1,80,H,5,4
75,1,1,29,26,2,1,60,H,5,4
75,1,2,41,0,2,1,60,H,5,4
76,1,1,28,29,2,3,60,H,5,4
76,1,2,59,0,1,3,60,H,5,4
77,1,1,32,31,2,1,100,H,5,4
77,1,2,91,0,1,1,100,H,5,4
78,0,1,-79,-76,2,1,0,H,5,4
78,0,2,-95,-48,2,1,0,H,5,4
79,2,1,18,18,2,3,80,H,5,4
79,2,2,-63,52,2,3,80,H,5,4
80,2,1,15,14,2,3,60,H,5,4
80,2,2,-54,47,1,3,60,H,5,4
81,2,1,30,31,2,3,100,H,5,4
81,2,2,0,0,2,3,100,H,5,4
82,2,1,15,19,2,1,60,H,5,4
82,2,2,-94,0,1,1,60,H,5,4
83,2,1,6,8,2,3,20,H,5,4
83,2,2,-53,38,2,3,20,H,5,4
84,2,1,23,23,2,1,40,H,5,4
84,2,2,-94,70,1,1,40,H,5,4
85,2,1,23,21,2,3,40,H,5,4
85,2,2,-60,0,1,3,40,H,5,4
86,2,1,31,29,1,1,80,H,5,4
86,2,2,-94,48,2,1,80,H,5,4
87,1,1,14,18,2,3,80,H,5,4
87,1,2,78,-2,2,3,80,H,5,4
88,1,1,18,21,1,3,40,H,5,4
88,1,2,51,0,1,3,40,H,5,4
89,1,1,19,24,2,1,20,H,5,5
89,1,2,31,19,2,1,20,H,5,5
90,1,1,13,16,1,3,40,H,5,5
90,1,2,54,0,2,3,40,H,5,5
91,1,1,25,22,2,1,40,H,5,5
91,1,2,90,17,1,1,40,H,5,5
92,2,1,23,30,2,1,60,H,5,5
92,2,2,-94,50,1,1,60,H,5,5
93,1,1,55,53,1,1,100,H,5,5
93,1,2,94,17,2,1,100,H,5,5
94,2,1,21,22,2,1,80,H,5,5
94,2,2,92,-3,2,1,80,H,5,5
95,2,1,19,18,2,1,40,H,5,5
95,2,2,0,0,1,1,40,H,5,5
96,2,1,34,28,1,3,100,H,5,5
96,2,2,-68,73,1,3,100,H,5,5
97,2,1,27,27,2,3,80,H,5,5
97,2,2,-55,61,2,3,80,H,5,5
98,1,1,21,23,2,1,80,H,5,5
98,1,2,94,0,1,1,80,H,5,5
99,1,1,21,22,1,3,100,H,5,5
99,1,2,71,0,2,3,100,H,5,5
100,2,1,32,29,1,1,100,H,5,5
100,2,2,-92,57,1,1,100,H,5,5
101,1,1,12,23,1,3,60,H,5,5
101,1,2,22,21,1,3,60,H,5,5
102,1,1,6,7,1,3,20,H,5,5
102,1,2,64,-10,2,3,20,H,5,5
103,2,1,15,12,2,3,20,H,5,5
103,2,2,-50,51,2,3,20,H,5,5
104,2,1,17,14,1,1,20,H,5,5
104,2,2,-91,-1,2,1,20,H,5,5
105,2,1,15,24,2,3,60,H,5,5
105,2,2,-61,55,2,3,60,H,5,5
106,1,1,26,22,1,3,80,H,5,5
106,1,2,66,0,2,3,80,H,5,5
107,1,1,31,27,1,1,60,H,5,5
107,1,2,93,0,2,1,60,H,5,5
108,0,1,-93,-90,1,1,0,H,5,5
108,0,2,-96,-89,1,1,0,H,5,5
109,0,1,-54,-52,1,3,0,H,5,5
109,0,2,-75,-54,2,3,0,H,5,5
110,2,1,17,19,2,3,40,H,5,5
110,2,2,-62,0,2,3,40,H,5,5
1,1,1,46,45,1,1,80,S,5,1
1,1,2,72,33,1,1,80,S,5,1
2,1,1,58,61,1,3,100,S,5,1
2,1,2,95,14,2,3,100,S,5,1
3,0,1,-65,-65,1,3,0,S,5,1
3,0,2,-86,-69,2,3,0,S,5,1
4,1,1,11,16,2,1,20,S,5,1
4,1,2,20,9,1,1,20,S,5,1
5,2,1,0,0,2,1,20,S,5,1
5,2,2,-93,31,1,1,20,S,5,1
6,1,1,28,31,2,3,20,S,5,1
6,1,2,31,23,1,3,20,S,5,1
7,2,1,53,51,2,3,60,S,5,1
7,2,2,-53,81,1,3,60,S,5,1
8,1,1,35,29,2,1,60,S,5,1
8,1,2,94,0,1,1,60,S,5,1
9,2,1,42,44,1,3,100,S,5,1
9,2,2,-80,91,1,3,100,S,5,1
10,1,1,30,33,1,1,100,S,5,1
10,1,2,94,8,2,1,100,S,5,1
11,2,1,16,20,1,1,80,S,5,1
11,2,2,91,-91,2,1,80,S,5,1
12,1,1,13,15,2,3,40,S,5,1
12,1,2,51,0,1,3,40,S,5,1
13,1,1,17,15,1,1,40,S,5,1
13,1,2,86,7,2,1,40,S,5,1
14,0,1,-90,-95,1,1,0,S,5,1
14,0,2,-96,-91,2,1,0,S,5,1
15,2,1,26,21,2,3,20,S,5,1
15,2,2,65,61,2,3,20,S,5,1
16,2,1,54,49,1,1,100,S,5,1
16,2,2,-90,99,2,1,100,S,5,1
17,1,1,39,36,1,3,60,S,5,1
17,1,2,62,12,2,3,60,S,5,1
18,2,1,22,26,1,3,80,S,5,1
18,2,2,17,61,2,3,80,S,5,1
19,2,1,42,35,2,1,60,S,5,1
19,2,2,-92,85,2,1,60,S,5,1
20,2,1,11,16,2,3,40,S,5,1
20,2,2,-69,53,1,3,40,S,5,1
21,1,1,44,36,1,3,80,S,5,1
21,1,2,80,21,1,3,80,S,5,1
22,2,1,23,26,1,1,40,S,5,1
22,2,2,-90,85,2,1,40,S,5,1
23,0,1,-74,-74,2,3,0,S,5,2
23,0,2,-87,-62,1,3,0,S,5,2
24,0,1,-85,-83,1,1,0,S,5,2
24,0,2,-95,-84,1,1,0,S,5,2
25,2,1,48,51,1,3,20,S,5,2
25,2,2,-57,60,1,3,20,S,5,2
26,2,1,20,24,1,1,20,S,5,2
26,2,2,53,46,2,1,20,S,5,2
27,1,1,42,36,2,3,60,S,5,2
27,1,2,63,31,1,3,60,S,5,2
28,2,1,36,45,1,3,80,S,5,2
28,2,2,-56,62,2,3,80,S,5,2
29,1,1,33,33,2,3,80,S,5,2
29,1,2,55,-56,2,3,80,S,5,2
30,1,1,27,24,1,1,80,S,5,2
30,1,2,92,13,2,1,80,S,5,2
31,1,1,25,21,2,3,100,S,5,2
31,1,2,64,32,1,3,100,S,5,2
32,2,1,35,36,1,1,100,S,5,2
32,2,2,-94,93,1,1,100,S,5,2
33,1,1,10,10,1,3,20,S,5,2
33,1,2,50,-28,2,3,20,S,5,2
34,2,1,15,18,2,1,40,S,5,2
34,2,2,87,10,2,1,40,S,5,2
35,1,1,7,6,2,1,20,S,5,2
35,1,2,55,0,2,1,20,S,5,2
36,2,1,36,38,1,1,80,S,5,2
36,2,2,-92,90,1,1,80,S,5,2
37,1,1,29,26,2,1,100,S,5,2
37,1,2,91,12,2,1,100,S,5,2
38,1,1,8,6,2,1,40,S,5,2
38,1,2,87,17,1,1,40,S,5,2
39,2,1,15,21,1,3,60,S,5,2
39,2,2,-57,53,1,3,60,S,5,2
40,1,1,29,21,2,1,60,S,5,2
40,1,2,86,15,2,1,60,S,5,2
41,2,1,22,22,1,1,60,S,5,2
41,2,2,-89,89,1,1,60,S,5,2
42,1,1,14,16,2,3,40,S,5,2
42,1,2,54,28,1,3,40,S,5,2
43,2,1,15,19,1,3,40,S,5,2
43,2,2,-50,63,2,3,40,S,5,2
44,2,1,41,33,1,3,100,S,5,2
44,2,2,-52,54,1,3,100,S,5,2
45,2,1,14,14,1,3,80,S,5,3
45,2,2,-56,55,2,3,80,S,5,3
46,2,1,8,6,1,1,20,S,5,3
46,2,2,-86,85,1,1,20,S,5,3
47,2,1,14,17,2,1,40,S,5,3
47,2,2,81,-90,2,1,40,S,5,3
48,2,1,14,14,2,3,40,S,5,3
48,2,2,-52,56,1,3,40,S,5,3
49,2,1,29,31,2,3,60,S,5,3
49,2,2,-62,52,1,3,60,S,5,3
50,2,1,23,21,1,1,100,S,5,3
50,2,2,-83,79,2,1,100,S,5,3
51,1,1,20,14,1,3,60,S,5,3
51,1,2,78,15,1,3,60,S,5,3
52,1,1,23,22,2,3,100,S,5,3
52,1,2,63,13,2,3,100,S,5,3
53,1,1,5,6,2,3,20,S,5,3
53,1,2,47,-54,1,3,20,S,5,3
54,1,1,7,8,2,1,20,S,5,3
54,1,2,57,-7,1,1,20,S,5,3
55,1,1,21,17,2,3,40,S,5,3
55,1,2,55,11,1,3,40,S,5,3
56,2,1,22,24,1,1,80,S,5,3
56,2,2,-84,71,1,1,80,S,5,3
57,1,1,20,23,2,3,80,S,5,3
57,1,2,73,-6,2,3,80,S,5,3
58,1,1,51,53,2,1,100,S,5,3
58,1,2,-1,0,2,1,100,S,5,3
59,1,1,17,15,2,1,80,S,5,3
59,1,2,82,0,2,1,80,S,5,3
60,1,1,14,11,2,1,40,S,5,3
60,1,2,55,39,1,1,40,S,5,3
61,0,1,-86,-87,2,1,0,S,5,3
61,0,2,-95,-85,1,1,0,S,5,3
62,2,1,22,19,2,3,20,S,5,3
62,2,2,-59,50,1,3,20,S,5,3
63,1,1,17,19,2,1,60,S,5,3
63,1,2,85,7,2,1,60,S,5,3
64,0,1,-56,-52,1,3,0,S,5,3
64,0,2,-74,-62,2,3,0,S,5,3
65,2,1,46,45,2,3,100,S,5,3
65,2,2,-83,89,2,3,100,S,5,3
66,2,1,16,15,2,1,60,S,5,3
66,2,2,-91,51,1,1,60,S,5,3
67,1,1,0,0,1,1,20,S,5,4
67,1,2,80,-42,1,1,20,S,5,4
68,1,1,16,19,2,1,40,S,5,4
68,1,2,56,-51,1,1,40,S,5,4
69,2,1,37,14,2,1,60,S,5,4
69,2,2,-89,88,2,1,60,S,5,4
70,1,1,26,33,1,1,80,S,5,4
70,1,2,75,23,1,1,80,S,5,4
71,2,1,21,21,1,1,40,S,5,4
71,2,2,-82,59,1,1,40,S,5,4
72,2,1,4,5,2,1,20,S,5,4
72,2,2,-85,58,1,1,20,S,5,4
73,1,1,32,32,2,3,100,S,5,4
73,1,2,51,33,1,3,100,S,5,4
74,2,1,16,18,1,1,80,S,5,4
74,2,2,-92,58,2,1,80,S,5,4
75,2,1,15,17,1,3,100,S,5,4
75,2,2,-65,72,2,3,100,S,5,4
76,1,1,21,20,2,1,100,S,5,4
76,1,2,95,15,2,1,100,S,5,4
77,1,1,9,8,1,3,20,S,5,4
77,1,2,59,-51,2,3,20,S,5,4
78,1,1,16,21,1,3,60,S,5,4
78,1,2,65,0,2,3,60,S,5,4
79,2,1,20,18,2,3,40,S,5,4
79,2,2,-54,69,1,3,40,S,5,4
80,0,1,-92,-87,1,1,0,S,5,4
80,0,2,-94,-87,2,1,0,S,5,4
81,1,1,16,15,1,3,40,S,5,4
81,1,2,61,23,1,3,40,S,5,4
82,2,1,18,18,2,3,60,S,5,4
82,2,2,-56,63,2,3,60,S,5,4
83,2,1,15,18,1,3,80,S,5,4
83,2,2,-59,59,2,3,80,S,5,4
84,2,1,14,15,2,3,20,S,5,4
84,2,2,-63,57,1,3,20,S,5,4
85,0,1,-60,-63,2,3,0,S,5,4
85,0,2,-61,-55,1,3,0,S,5,4
86,1,1,13,15,2,1,60,S,5,4
86,1,2,91,18,1,1,60,S,5,4
87,1,1,16,23,1,3,80,S,5,4
87,1,2,61,11,1,3,80,S,5,4
88,2,1,40,32,2,1,100,S,5,4
88,2,2,-82,84,1,1,100,S,5,4
89,2,1,13,13,1,1,100,S,5,5
89,2,2,-88,70,1,1,100,S,5,5
90,1,1,13,16,1,1,40,S,5,5
90,1,2,85,0,2,1,40,S,5,5
91,1,1,18,15,2,1,60,S,5,5
91,1,2,84,-13,2,1,60,S,5,5
92,2,1,7,7,1,1,20,S,5,5
92,2,2,-81,76,2,1,20,S,5,5
93,1,1,12,12,2,3,80,S,5,5
93,1,2,81,16,1,3,80,S,5,5
94,2,1,6,3,1,3,20,S,5,5
94,2,2,-54,51,1,3,20,S,5,5
95,1,1,12,11,2,1,20,S,5,5
95,1,2,64,14,1,1,20,S,5,5
96,2,1,49,52,2,1,80,S,5,5
96,2,2,-84,73,2,1,80,S,5,5
97,2,1,18,19,2,3,100,S,5,5
97,2,2,-64,59,2,3,100,S,5,5
98,2,1,13,18,1,1,60,S,5,5
98,2,2,-83,-90,1,1,60,S,5,5
99,1,1,15,15,1,3,40,S,5,5
99,1,2,62,13,1,3,40,S,5,5
100,0,1,-60,-60,2,3,0,S,5,5
100,0,2,-56,35,2,3,0,S,5,5
101,2,1,30,18,2,3,80,S,5,5
101,2,2,-56,49,1,3,80,S,5,5
102,1,1,49,52,1,1,80,S,5,5
102,1,2,93,10,1,1,80,S,5,5
103,1,1,16,15,1,3,60,S,5,5
103,1,2,59,17,2,3,60,S,5,5
104,1,1,14,20,1,3,100,S,5,5
104,1,2,72,0,1,3,100,S,5,5
105,2,1,12,13,2,1,40,S,5,5
105,2,2,-93,49,1,1,40,S,5,5
106,2,1,18,21,1,3,40,S,5,5
106,2,2,-56,1,2,3,40,S,5,5
107,1,1,29,29,1,1,100,S,5,5
107,1,2,91,24,1,1,100,S,5,5
108,0,1,-85,-80,2,1,0,S,5,5
108,0,2,-91,-74,1,1,0,S,5,5
109,2,1,15,16,1,3,60,S,5,5
109,2,2,-55,57,2,3,60,S,5,5
110,1,1,14,12,2,3,20,S,5,5
110,1,2,60,13,1,3,20,S,5,5
1,1,1,35,35,2,1,80,D,6,1
1,1,2,83,35,2,1,80,D,6,1
2,1,1,33,36,1,1,40,D,6,1
2,1,2,59,53,2,1,40,D,6,1
3,1,1,14,14,1,3,20,D,6,1
3,1,2,49,16,2,3,20,D,6,1
4,1,1,17,16,1,3,60,D,6,1
4,1,2,45,20,1,3,60,D,6,1
5,1,1,16,16,1,3,80,D,6,1
5,1,2,65,23,1,3,80,D,6,1
6,2,1,36,38,2,1,60,D,6,1
6,2,2,-84,88,2,1,60,D,6,1
7,1,1,28,28,2,1,60,D,6,1
7,1,2,54,-54,2,1,60,D,6,1
8,2,1,36,36,2,1,80,D,6,1
8,2,2,-88,80,2,1,80,D,6,1
9,2,1,33,33,2,1,40,D,6,1
9,2,2,-89,33,2,1,40,D,6,1
10,2,1,12,12,2,3,60,D,6,1
10,2,2,-87,51,2,3,60,D,6,1
11,1,1,26,23,1,1,100,D,6,1
11,1,2,71,19,2,1,100,D,6,1
12,2,1,19,19,2,1,20,D,6,1
12,2,2,-84,18,1,1,20,D,6,1
13,2,1,20,20,1,3,80,D,6,1
13,2,2,-95,20,1,3,80,D,6,1
14,1,1,21,21,2,1,20,D,6,1
14,1,2,80,17,2,1,20,D,6,1
15,1,1,25,25,2,3,40,D,6,1
15,1,2,50,25,1,3,40,D,6,1
16,2,1,30,30,2,3,100,D,6,1
16,2,2,-80,50,2,3,100,D,6,1
17,0,1,-50,-50,1,3,0,D,6,1
17,0,2,-50,-85,1,3,0,D,6,1
18,1,1,25,25,1,3,100,D,6,1
18,1,2,70,25,2,3,100,D,6,1
19,2,1,25,25,2,3,40,D,6,1
19,2,2,-80,25,2,3,40,D,6,1
20,2,1,10,10,1,3,20,D,6,1
20,2,2,-90,20,1,3,20,D,6,1
21,2,1,45,45,2,1,100,D,6,1
21,2,2,-90,90,1,1,100,D,6,1
22,0,1,-90,-90,1,1,0,D,6,1
22,0,2,-90,-90,1,1,0,D,6,1
23,0,1,-90,-90,1,1,0,D,6,2
23,0,2,-90,-90,1,1,0,D,6,2
24,1,1,15,15,1,3,20,D,6,2
24,1,2,45,15,2,3,20,D,6,2
25,2,1,20,20,2,3,80,D,6,2
25,2,2,-80,50,2,3,80,D,6,2
26,1,1,45,45,2,1,100,D,6,2
26,1,2,80,45,1,1,100,D,6,2
27,2,1,45,45,1,1,40,D,6,2
27,2,2,-90,45,2,1,40,D,6,2
28,2,1,15,15,1,3,40,D,6,2
28,2,2,-90,35,2,3,40,D,6,2
29,2,1,45,45,1,1,80,D,6,2
29,2,2,-90,80,1,1,80,D,6,2
30,2,1,35,35,1,1,20,D,6,2
30,2,2,-45,51,1,1,20,D,6,2
31,1,1,45,45,2,1,60,D,6,2
31,1,2,60,35,2,1,60,D,6,2
32,1,1,30,30,2,3,80,D,6,2
32,1,2,55,30,2,3,80,D,6,2
33,2,1,40,40,2,1,60,D,6,2
33,2,2,-80,70,2,1,60,D,6,2
34,1,1,24,29,1,3,40,D,6,2
34,1,2,54,22,2,3,40,D,6,2
35,2,1,22,22,2,3,100,D,6,2
35,2,2,-89,72,1,3,100,D,6,2
36,1,1,31,32,1,1,40,D,6,2
36,1,2,78,34,2,1,40,D,6,2
37,1,1,50,50,1,1,80,D,6,2
37,1,2,-87,70,2,1,80,D,6,2
38,2,1,45,45,1,1,100,D,6,2
38,2,2,-93,81,2,1,100,D,6,2
39,1,1,40,40,1,1,20,D,6,2
39,1,2,13,66,2,1,20,D,6,2
40,2,1,35,35,1,3,20,D,6,2
40,2,2,-90,70,2,3,20,D,6,2
41,1,1,20,20,1,3,60,D,6,2
41,1,2,20,20,2,3,60,D,6,2
42,2,1,35,35,2,3,60,D,6,2
42,2,2,-80,50,2,3,60,D,6,2
43,1,1,20,20,2,3,100,D,6,2
43,1,2,70,20,2,3,100,D,6,2
44,0,1,20,20,1,3,0,D,6,2
44,0,2,-75,35,1,3,0,D,6,2
45,2,1,35,35,2,3,80,D,6,3
45,2,2,-40,50,1,3,80,D,6,3
46,2,1,40,40,2,1,100,D,6,3
46,2,2,-87,70,1,1,100,D,6,3
47,1,1,30,30,2,3,40,D,6,3
47,1,2,70,30,2,3,40,D,6,3
48,2,1,40,40,2,1,60,D,6,3
48,2,2,-80,35,1,1,60,D,6,3
49,2,1,25,25,1,3,60,D,6,3
49,2,2,-70,25,1,3,60,D,6,3
50,1,1,40,40,1,1,80,D,6,3
50,1,2,50,30,2,1,80,D,6,3
51,2,1,35,35,1,1,40,D,6,3
51,2,2,-80,70,2,1,40,D,6,3
52,2,1,17,19,1,1,20,D,6,3
52,2,2,-94,20,2,1,20,D,6,3
53,1,1,16,16,2,3,100,D,6,3
53,1,2,52,15,2,3,100,D,6,3
54,1,1,34,34,1,1,100,D,6,3
54,1,2,86,30,2,1,100,D,6,3
55,1,1,26,26,2,3,80,D,6,3
55,1,2,87,25,2,3,80,D,6,3
56,0,1,-91,-89,2,1,0,D,6,3
56,0,2,-99,-100,2,1,0,D,6,3
57,1,1,6,7,1,3,20,D,6,3
57,1,2,48,7,1,3,20,D,6,3
58,1,1,10,10,2,3,60,D,6,3
58,1,2,43,36,2,3,60,D,6,3
59,2,1,25,25,2,1,80,D,6,3
59,2,2,-86,40,2,1,80,D,6,3
60,0,1,-65,-66,2,3,0,D,6,3
60,0,2,-91,-92,1,3,0,D,6,3
61,2,1,16,13,1,3,40,D,6,3
61,2,2,-91,51,2,3,40,D,6,3
62,1,1,38,38,2,1,40,D,6,3
62,1,2,82,34,1,1,40,D,6,3
63,1,1,25,25,2,1,20,D,6,3
63,1,2,70,26,2,1,20,D,6,3
64,2,1,25,22,2,3,20,D,6,3
64,2,2,-77,63,1,3,20,D,6,3
65,2,1,37,37,2,3,100,D,6,3
65,2,2,-82,27,2,3,100,D,6,3
66,1,1,47,47,1,1,60,D,6,3
66,1,2,86,32,2,1,60,D,6,3
67,2,1,35,35,2,1,60,D,6,4
67,2,2,-86,82,2,1,60,D,6,4
68,0,1,-83,-84,2,1,0,D,6,4
68,0,2,-94,-84,2,1,0,D,6,4
69,1,1,26,25,2,3,100,D,6,4
69,1,2,60,20,2,3,100,D,6,4
70,0,1,-70,-70,1,3,0,D,6,4
70,0,2,-97,-70,1,3,0,D,6,4
71,2,1,25,25,2,3,20,D,6,4
71,2,2,-87,36,1,3,20,D,6,4
72,1,1,24,26,1,3,60,D,6,4
72,1,2,49,22,2,3,60,D,6,4
73,1,1,48,46,1,1,20,D,6,4
73,1,2,88,29,2,1,20,D,6,4
74,1,1,22,22,1,3,40,D,6,4
74,1,2,50,21,1,3,40,D,6,4
75,2,1,20,20,1,3,100,D,6,4
75,2,2,-91,65,2,3,100,D,6,4
76,2,1,30,30,1,3,80,D,6,4
76,2,2,-80,65,1,3,80,D,6,4
77,2,1,16,15,1,3,40,D,6,4
77,2,2,-79,61,2,3,40,D,6,4
78,1,1,44,44,2,1,40,D,6,4
78,1,2,80,41,2,1,40,D,6,4
79,1,1,35,35,1,1,60,D,6,4
79,1,2,75,35,1,1,60,D,6,4
80,2,1,20,20,2,3,60,D,6,4
80,2,2,31,36,1,3,60,D,6,4
81,2,1,35,36,1,1,80,D,6,4
81,2,2,-83,39,1,1,80,D,6,4
82,2,1,49,53,2,1,100,D,6,4
82,2,2,-90,71,2,1,100,D,6,4
83,1,1,25,25,1,1,100,D,6,4
83,1,2,86,27,2,1,100,D,6,4
84,2,1,32,32,2,1,40,D,6,4
84,2,2,40,35,2,1,40,D,6,4
85,2,1,33,33,1,1,20,D,6,4
85,2,2,-86,65,2,1,20,D,6,4
86,1,1,21,20,2,3,20,D,6,4
86,1,2,46,18,1,3,20,D,6,4
87,1,1,29,36,1,1,80,D,6,4
87,1,2,76,37,1,1,80,D,6,4
88,1,1,20,20,1,3,80,D,6,4
88,1,2,29,55,1,3,80,D,6,4
89,2,1,32,32,2,3,100,D,6,5
89,2,2,-61,70,2,3,100,D,6,5
90,2,1,-46,-43,2,1,40,D,6,5
90,2,2,-90,-89,1,1,40,D,6,5
91,1,1,21,21,1,3,60,D,6,5
91,1,2,69,21,2,3,60,D,6,5
92,1,1,15,15,1,3,20,D,6,5
92,1,2,49,20,1,3,20,D,6,5
93,2,1,30,30,2,1,20,D,6,5
93,2,2,-90,51,1,1,20,D,6,5
94,2,1,15,16,1,1,60,D,6,5
94,2,2,-91,70,2,1,60,D,6,5
95,1,1,31,31,2,3,40,D,6,5
95,1,2,40,35,2,3,40,D,6,5
96,1,1,25,24,2,3,80,D,6,5
96,1,2,75,57,1,3,80,D,6,5
97,1,1,35,35,1,1,40,D,6,5
97,1,2,81,37,2,1,40,D,6,5
98,1,1,19,20,1,3,100,D,6,5
98,1,2,70,23,1,3,100,D,6,5
99,1,1,45,45,1,1,100,D,6,5
99,1,2,80,35,1,1,100,D,6,5
100,2,1,25,25,2,3,40,D,6,5
100,2,2,-86,62,1,3,40,D,6,5
101,0,1,-70,-69,1,1,0,D,6,5
101,0,2,-95,-90,1,1,0,D,6,5
102,2,1,25,25,1,3,80,D,6,5
102,2,2,-85,73,1,3,80,D,6,5
103,1,1,45,45,1,1,80,D,6,5
103,1,2,80,30,1,1,80,D,6,5
104,2,1,21,20,2,3,20,D,6,5
104,2,2,-77,70,2,3,20,D,6,5
105,2,1,29,23,2,1,100,D,6,5
105,2,2,-80,51,2,1,100,D,6,5
106,1,1,29,29,1,1,20,D,6,5
106,1,2,84,29,2,1,20,D,6,5
107,2,1,40,40,2,1,80,D,6,5
107,2,2,-80,65,1,1,80,D,6,5
108,1,1,33,32,2,1,60,D,6,5
